Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00       2/15          main [1]
                0.00    0.00       5/15          Update_objects [13]
                0.00    0.00       8/15          Reset_all_players [27]
[29]     0.0    0.00    0.00      15         Make_treasure_ball [29]
                0.00    0.00      15/73383       Object_position_init_pixels [10]
-----------------------------------------------
                0.00    0.00  693127/1386561     Move_object_interpolation [34]
                0.00    0.00  693434/1386561     Init_interpolation_data [71]
[30]     0.0    0.00    0.00 1386561         Object_position_set_clicks_interpolation [30]
-----------------------------------------------
                0.00    0.00   73383/768280      Object_position_init_pixels [10]
                0.00    0.00  694897/768280      Move_object [33]
[31]     0.0    0.00    0.00  768280         Object_position_set_clicks [31]
-----------------------------------------------
                0.00    0.00  220080/727529      Check_robot_target [22]
                0.00    0.00  507449/727529      Check_robot_evade [58]
[32]     0.0    0.00    0.00  727529         Really_empty_space [32]
-----------------------------------------------
                0.00    0.00  694897/694897      Update_objects [13]
[33]     0.0    0.00    0.00  694897         Move_object [33]
                0.00    0.00  694897/768280      Object_position_set_clicks [31]
                0.00    0.00  244129/581297      Move_segment [35]
                0.00    0.00   15038/22570       Bounce_wall [41]
                0.00    0.00    3476/3476        Object_crash [91]
-----------------------------------------------
                0.00    0.00  693127/693127      Update_objects_interpolation [88]
[34]     0.0    0.00    0.00  693127         Move_object_interpolation [34]
                0.00    0.00  693127/1386561     Object_position_set_clicks_interpolation [30]
                0.00    0.00  172417/581297      Move_segment [35]
                0.00    0.00    7336/22570       Bounce_wall [41]
-----------------------------------------------
                0.00    0.00   29586/581297      Move_player_interpolation [44]
                0.00    0.00   44526/581297      Move_player [47]
                0.00    0.00   90639/581297      Turn_player [45]
                0.00    0.00  172417/581297      Move_object_interpolation [34]
                0.00    0.00  244129/581297      Move_object [33]
[35]     0.0    0.00    0.00  581297         Move_segment [35]
-----------------------------------------------
                0.00    0.00       8/73235       Reset_all_players [27]
                0.00    0.00   73227/73235       Update_objects [13]
[36]     0.0    0.00    0.00   73235         Delete_shot [36]
                0.00    0.00       1/93          Detach_ball [121]
-----------------------------------------------
                0.00    0.00      25/44318       Robot_default_set_war [149]
                0.00    0.00      69/44318       Robot_default_go_home [132]
                0.00    0.00      78/44318       Robot_default_war_on_player [126]
                0.00    0.00     354/44318       Robot_default_play_check_map [103]
                0.00    0.00    1530/44318       Check_robot_hunt [95]
                0.00    0.00    5465/44318       Ball_handler [25]
                0.00    0.00    8936/44318       Check_robot_target [22]
                0.00    0.00    9287/44318       Check_robot_evade [58]
                0.00    0.00    9287/44318       Robot_default_play_check_objects [59]
                0.00    0.00    9287/44318       Robot_default_play [20]
[37]     0.0    0.00    0.00   44318         Robot_default_get_data [37]
-----------------------------------------------
                0.00    0.00      13/37404       Player_lock_closest [146]
                0.00    0.00     592/37404       Find_closest_team [130]
                0.00    0.00    4836/37404       Ball_handler [25]
                0.00    0.00   13686/37404       Update_objects [13]
                0.00    0.00   18277/37404       PlayerCollision [72]
[38]     0.0    0.00    0.00   37404         Wrap_length [38]
-----------------------------------------------
                0.00    0.00   15046/32630       Move_player_interpolation [44]
                0.00    0.00   17584/32630       Init_interpolation_data [71]
[39]     0.0    0.00    0.00   32630         Player_position_set_clicks_interpolation [39]
-----------------------------------------------
                0.00    0.00    1176/22600       Robot_default_play [20]
                0.00    0.00   21424/22600       Robot_play [21]
[40]     0.0    0.00    0.00   22600         Detect [40]
-----------------------------------------------
                0.00    0.00      51/22570       Turn_player [45]
                0.00    0.00      55/22570       Move_player_interpolation [44]
                0.00    0.00      90/22570       Move_player [47]
                0.00    0.00    7336/22570       Move_object_interpolation [34]
                0.00    0.00   15038/22570       Move_object [33]
[41]     0.0    0.00    0.00   22570         Bounce_wall [41]
-----------------------------------------------
                0.00    0.00   20991/20991       Frame_shots [80]
[42]     0.0    0.00    0.00   20991         fastshot_store [42]
-----------------------------------------------
                0.00    0.00   19463/19463       Frame_map [74]
[43]     0.0    0.00    0.00   19463         block_inview [43]
-----------------------------------------------
                0.00    0.00   17577/17577       Update_objects_interpolation [88]
[44]     0.0    0.00    0.00   17577         Move_player_interpolation [44]
                0.00    0.00   29586/581297      Move_segment [35]
                0.00    0.00   15046/32630       Player_position_set_clicks_interpolation [39]
                0.00    0.00      55/22570       Bounce_wall [41]
-----------------------------------------------
                0.00    0.00    4662/17162       Update_objects_interpolation [88]
                0.00    0.00   12500/17162       Update_objects [13]
[45]     0.0    0.00    0.00   17162         Turn_player [45]
                0.00    0.00   90639/581297      Move_segment [35]
                0.00    0.00      51/22570       Bounce_wall [41]
-----------------------------------------------
                0.00    0.00    4662/17162       Update_objects_interpolation [88]
                0.00    0.00   12500/17162       Update_objects [13]
[46]     0.0    0.00    0.00   17162         update_player_turn [46]
-----------------------------------------------
                0.00    0.00   15276/15276       Update_objects [13]
[47]     0.0    0.00    0.00   15276         Move_player [47]
                0.00    0.00   44526/581297      Move_segment [35]
                0.00    0.00   15176/15258       Player_position_set_clicks [48]
                0.00    0.00      90/22570       Bounce_wall [41]
                0.00    0.00       2/2           Player_crash [198]
-----------------------------------------------
                0.00    0.00      82/15258       Player_position_init_pixels [125]
                0.00    0.00   15176/15258       Move_player [47]
[48]     0.0    0.00    0.00   15258         Player_position_set_clicks [48]
-----------------------------------------------
                0.00    0.00   15114/15114       Main_loop [14]
[49]     0.0    0.00    0.00   15114         timeval_to_seconds [49]
-----------------------------------------------
                0.00    0.00     175/12639       Ball_handler [25]
                0.00    0.00     953/12639       Frame_status [81]
                0.00    0.00    1176/12639       Check_robot_hunt [95]
                0.00    0.00    2130/12639       Check_robot_evade [58]
                0.00    0.00    8205/12639       Robot_default_play [20]
[50]     0.0    0.00    0.00   12639         Wrap_findDir [50]
-----------------------------------------------
                0.00    0.00   12500/12500       Update_objects [13]
[51]     0.0    0.00    0.00   12500         update_player_thrust [51]
                0.00    0.00    8152/10351       Add_fuel [56]
-----------------------------------------------
                0.00    0.00   12498/12498       PlayerObjectCollision [53]
[52]     0.0    0.00    0.00   12498         Cell_objects_get [52]
-----------------------------------------------
                0.00    0.00   12498/12498       PlayerCollision [72]
[53]     0.0    0.00    0.00   12498         PlayerObjectCollision [53]
                0.00    0.00   12498/12498       Cell_objects_get [52]
                0.00    0.00    1805/1805        Delta_mv [94]
                0.00    0.00     133/10351       Add_fuel [56]
                0.00    0.00      61/131         SCORE [110]
                0.00    0.00      61/77          Send_message [128]
                0.00    0.00      61/77          Set_message [129]
                0.00    0.00      61/61          Robot_war [138]
                0.00    0.00      60/60          Rank_add_kill [140]
                0.00    0.00      60/70          Rate [131]
                0.00    0.00      60/60          Score_players [141]
                0.00    0.00       9/65          Send_score_object [134]
                0.00    0.00       3/3           Obj_repel [189]
-----------------------------------------------
                0.00    0.00   12437/12437       Update_objects [13]
[54]     0.0    0.00    0.00   12437         Update_tanks [54]
-----------------------------------------------
                0.00    0.00   10865/10865       fastshot_end [90]
[55]     0.0    0.00    0.00   10865         Send_fastshot [55]
-----------------------------------------------
                0.00    0.00     133/10351       PlayerObjectCollision [53]
                0.00    0.00    2066/10351       Update_objects [13]
                0.00    0.00    8152/10351       update_player_thrust [51]
[56]     0.0    0.00    0.00   10351         Add_fuel [56]
-----------------------------------------------
                0.00    0.00    9352/9352        Robot_update [23]
[57]     0.0    0.00    0.00    9352         Robot_check_leave [57]
-----------------------------------------------
                0.00    0.00    9287/9287        Robot_default_play [20]
[58]     0.0    0.00    0.00    9287         Check_robot_evade [58]
                0.00    0.00  507449/727529      Really_empty_space [32]
                0.00    0.00    9287/44318       Robot_default_get_data [37]
                0.00    0.00    2130/12639       Wrap_findDir [50]
-----------------------------------------------
                0.00    0.00    9287/9287        Robot_default_play [20]
[59]     0.0    0.00    0.00    9287         Robot_default_play_check_objects [59]
                0.00    0.00    9287/44318       Robot_default_get_data [37]
-----------------------------------------------
                0.00    0.00    8908/8908        Frame_radar [76]
[60]     0.0    0.00    0.00    8908         Frame_radar_buffer_add [60]
-----------------------------------------------
                0.00    0.00    8908/8908        Frame_radar_buffer_send [78]
[61]     0.0    0.00    0.00    8908         Send_radar [61]
-----------------------------------------------
                0.00    0.00    7557/7557        Main_loop [14]
[62]     0.0    0.00    0.00    7557         Queue_loop [62]
                0.00    0.00       1/1           Check_connection [205]
                0.00    0.00       1/1           Queue_remove [242]
                0.00    0.00       1/5           Pick_team [170]
                0.00    0.00       1/1           Setup_connection [257]
                0.00    0.00       1/1           Queue_ack [240]
-----------------------------------------------
                0.00    0.00    7175/7175        Main_loop [14]
[63]     0.0    0.00    0.00    7175         Frame_radar_buffer_free [63]
-----------------------------------------------
                0.00    0.00    7175/7175        Frame_update [65]
[64]     0.0    0.00    0.00    7175         Frame_shuffle [64]
-----------------------------------------------
                0.00    0.00    7175/7175        Main_loop [14]
[65]     0.0    0.00    0.00    7175         Frame_update [65]
                0.00    0.00    7175/7175        Frame_shuffle [64]
                0.00    0.00    3588/3588        Send_start_of_frame [73]
                0.00    0.00    3587/3587        Frame_parameters [75]
                0.00    0.00    3587/3587        Frame_status [81]
                0.00    0.00    3587/3587        Frame_map [74]
                0.00    0.00    3587/3587        Frame_ships [79]
                0.00    0.00    3587/3587        Frame_shots [80]
                0.00    0.00    3587/3587        Frame_radar_buffer_reset [77]
                0.00    0.00    3587/3587        Frame_radar [76]
                0.00    0.00    3587/3587        Frame_radar_buffer_send [78]
                0.00    0.00    3587/3587        debris_end [89]
                0.00    0.00    3587/3587        fastshot_end [90]
                0.00    0.00    3587/3587        Send_end_of_frame [84]
-----------------------------------------------
                0.00    0.00    6544/6544        Frame_ships [79]
[66]     0.0    0.00    0.00    6544         Send_ship [66]
-----------------------------------------------
                0.00    0.00    3780/3780        Main_loop [14]
[67]     0.0    0.00    0.00    3780         Input [67]
                0.00    0.00       3/122         Send_reliable [113]
                0.00    0.00       2/120         Meta_update [114]
                0.00    0.00       1/1           Handle_setup [220]
-----------------------------------------------
                0.00    0.00    3780/3780        Main_loop [14]
[68]     0.0    0.00    0.00    3780         insert_measure [68]
-----------------------------------------------
                0.00    0.00    3588/3588        Check_collision [70]
[69]     0.0    0.00    0.00    3588         Cell_objects_init [69]
-----------------------------------------------
                0.00    0.00    3588/3588        Update_objects [13]
[70]     0.0    0.00    0.00    3588         Check_collision [70]
                0.00    0.00    3588/3588        Cell_objects_init [69]
-----------------------------------------------
                0.00    0.00    3588/3588        Main_loop [14]
[71]     0.0    0.00    0.00    3588         Init_interpolation_data [71]
                0.00    0.00  693434/1386561     Object_position_set_clicks_interpolation [30]
                0.00    0.00   17584/32630       Player_position_set_clicks_interpolation [39]
-----------------------------------------------
                0.00    0.00    3588/3588        Update_objects [13]
[72]     0.0    0.00    0.00    3588         PlayerCollision [72]
                0.00    0.00   18277/37404       Wrap_length [38]
                0.00    0.00   12498/12498       PlayerObjectCollision [53]
-----------------------------------------------
                0.00    0.00    3588/3588        Frame_update [65]
[73]     0.0    0.00    0.00    3588         Send_start_of_frame [73]
-----------------------------------------------
                0.00    0.00    3587/3587        Frame_update [65]
[74]     0.0    0.00    0.00    3587         Frame_map [74]
                0.00    0.00   19463/19463       block_inview [43]
                0.00    0.00    1148/1148        Send_fuel [98]
-----------------------------------------------
                0.00    0.00    3587/3587        Frame_update [65]
[75]     0.0    0.00    0.00    3587         Frame_parameters [75]
                0.00    0.00    3587/3587        Get_display_parameters [82]
-----------------------------------------------
                0.00    0.00    3587/3587        Frame_update [65]
[76]     0.0    0.00    0.00    3587         Frame_radar [76]
                0.00    0.00    8908/8908        Frame_radar_buffer_add [60]
-----------------------------------------------
                0.00    0.00    3587/3587        Frame_update [65]
[77]     0.0    0.00    0.00    3587         Frame_radar_buffer_reset [77]
-----------------------------------------------
                0.00    0.00    3587/3587        Frame_update [65]
[78]     0.0    0.00    0.00    3587         Frame_radar_buffer_send [78]
                0.00    0.00    8908/8908        Send_radar [61]
-----------------------------------------------
                0.00    0.00    3587/3587        Frame_update [65]
[79]     0.0    0.00    0.00    3587         Frame_ships [79]
                0.00    0.00    6544/6544        Send_ship [66]
                0.00    0.00     678/678         Send_refuel [99]
                0.00    0.00      62/62          Send_connector [137]
-----------------------------------------------
                0.00    0.00    3587/3587        Frame_update [65]
[80]     0.0    0.00    0.00    3587         Frame_shots [80]
                0.00    0.00   20991/20991       fastshot_store [42]
                0.00    0.00    2417/2417        Send_ball [93]
-----------------------------------------------
                0.00    0.00    3587/3587        Frame_update [65]
[81]     0.0    0.00    0.00    3587         Frame_status [81]
                0.00    0.00    3587/3587        Get_player_id [83]
                0.00    0.00    3587/3587        Send_self [86]
                0.00    0.00     953/12639       Wrap_findDir [50]
-----------------------------------------------
                0.00    0.00    3587/3587        Frame_parameters [75]
[82]     0.0    0.00    0.00    3587         Get_display_parameters [82]
-----------------------------------------------
                0.00    0.00    3587/3587        Frame_status [81]
[83]     0.0    0.00    0.00    3587         Get_player_id [83]
-----------------------------------------------
                0.00    0.00    3587/3587        Frame_update [65]
[84]     0.0    0.00    0.00    3587         Send_end_of_frame [84]
                0.00    0.00     118/122         Send_reliable [113]
-----------------------------------------------
                0.00    0.00    3587/3587        Send_self [86]
[85]     0.0    0.00    0.00    3587         Send_modifiers [85]
-----------------------------------------------
                0.00    0.00    3587/3587        Frame_status [81]
[86]     0.0    0.00    0.00    3587         Send_self [86]
                0.00    0.00    3587/3587        Send_self_items [87]
                0.00    0.00    3587/3587        Send_modifiers [85]
-----------------------------------------------
                0.00    0.00    3587/3587        Send_self [86]
[87]     0.0    0.00    0.00    3587         Send_self_items [87]
-----------------------------------------------
                0.00    0.00    3587/3587        Main_loop [14]
[88]     0.0    0.00    0.00    3587         Update_objects_interpolation [88]
                0.00    0.00  693127/693127      Move_object_interpolation [34]
                0.00    0.00   17577/17577       Move_player_interpolation [44]
                0.00    0.00    4662/17162       Turn_player [45]
                0.00    0.00    4662/17162       update_player_turn [46]
                0.00    0.00     396/396         Move_ball_interpolation [100]
-----------------------------------------------
                0.00    0.00    3587/3587        Frame_update [65]
[89]     0.0    0.00    0.00    3587         debris_end [89]
-----------------------------------------------
                0.00    0.00    3587/3587        Frame_update [65]
[90]     0.0    0.00    0.00    3587         fastshot_end [90]
                0.00    0.00   10865/10865       Send_fastshot [55]
-----------------------------------------------
                0.00    0.00    3476/3476        Move_object [33]
[91]     0.0    0.00    0.00    3476         Object_crash [91]
-----------------------------------------------
                0.00    0.00    2776/2776        Update_objects [13]
[92]     0.0    0.00    0.00    2776         Transport_to_home [92]
-----------------------------------------------
                0.00    0.00    2417/2417        Frame_shots [80]
[93]     0.0    0.00    0.00    2417         Send_ball [93]
-----------------------------------------------
                0.00    0.00    1805/1805        PlayerObjectCollision [53]
[94]     0.0    0.00    0.00    1805         Delta_mv [94]
-----------------------------------------------
                0.00    0.00    1530/1530        Robot_default_play [20]
[95]     0.0    0.00    0.00    1530         Check_robot_hunt [95]
                0.00    0.00    1530/44318       Robot_default_get_data [37]
                0.00    0.00    1176/12639       Wrap_findDir [50]
-----------------------------------------------
                0.00    0.00    1202/1202        Receive_keyboard [11]
[96]     0.0    0.00    0.00    1202         Handle_keyboard [96]
                0.00    0.00       9/93          Detach_ball [121]
-----------------------------------------------
                0.00    0.00    1148/1148        Handle_input [3]
[97]     0.0    0.00    0.00    1148         Receive_ack_fuel [97]
-----------------------------------------------
                0.00    0.00    1148/1148        Frame_map [74]
[98]     0.0    0.00    0.00    1148         Send_fuel [98]
-----------------------------------------------
                0.00    0.00     678/678         Frame_ships [79]
[99]     0.0    0.00    0.00     678         Send_refuel [99]
-----------------------------------------------
                0.00    0.00     396/396         Update_objects_interpolation [88]
[100]    0.0    0.00    0.00     396         Move_ball_interpolation [100]
-----------------------------------------------
                0.00    0.00     394/394         Update_objects [13]
[101]    0.0    0.00    0.00     394         Move_ball [101]
-----------------------------------------------
                0.00    0.00     112/376         Option_set_value [118]
                0.00    0.00     119/376         Get_hash_node_by_name [115]
                0.00    0.00     145/376         Option_add_node [108]
[102]    0.0    0.00    0.00     376         Option_hash_string [102]
-----------------------------------------------
                0.00    0.00     354/354         Robot_default_play [20]
[103]    0.0    0.00    0.00     354         Robot_default_play_check_map [103]
                0.00    0.00     354/44318       Robot_default_get_data [37]
-----------------------------------------------
                0.00    0.00      65/210         Option_set_value [118]
                0.00    0.00     145/210         Option_add_desc [117]
[104]    0.0    0.00    0.00     210         Option_allocate_node [104]
-----------------------------------------------
                0.00    0.00     210/210         Parser [238]
[105]    0.0    0.00    0.00     210         Option_free_node [105]
-----------------------------------------------
                0.00    0.00     210/210         Options_hash_free [231]
[106]    0.0    0.00    0.00     210         Option_free_value [106]
-----------------------------------------------
                0.00    0.00      65/178         Option_set_value [118]
                0.00    0.00     113/178         Option_add_desc [117]
[107]    0.0    0.00    0.00     178         Option_allocate_value [107]
-----------------------------------------------
                0.00    0.00     145/145         Option_add_desc [117]
[108]    0.0    0.00    0.00     145         Option_add_node [108]
                0.00    0.00     145/376         Option_hash_string [102]
-----------------------------------------------
                0.00    0.00     131/131         SCORE [110]
[109]    0.0    0.00    0.00     131         Rank_add_score [109]
-----------------------------------------------
                0.00    0.00       2/131         Player_crash [198]
                0.00    0.00       4/131         Give_best_player_bonus [176]
                0.00    0.00       4/131         Give_individual_bonus [177]
                0.00    0.00      60/131         Score_players [141]
                0.00    0.00      61/131         PlayerObjectCollision [53]
[110]    0.0    0.00    0.00     131         SCORE [110]
                0.00    0.00     131/131         Rank_add_score [109]
-----------------------------------------------
                0.00    0.00       1/131         Receive_play [249]
                0.00    0.00      20/131         Reset_all_players [27]
                0.00    0.00     110/131         Update_objects [13]
[111]    0.0    0.00    0.00     131         Send_score [111]
-----------------------------------------------
                0.00    0.00     123/123         Handle_input [3]
[112]    0.0    0.00    0.00     123         Receive_ack [112]
                0.00    0.00       3/8           Conn_set_state [158]
-----------------------------------------------
                0.00    0.00       1/122         Handle_listening [218]
                0.00    0.00       3/122         Input [67]
                0.00    0.00     118/122         Send_end_of_frame [84]
[113]    0.0    0.00    0.00     122         Send_reliable [113]
-----------------------------------------------
                0.00    0.00       2/120         Input [67]
                0.00    0.00     118/120         Main_loop [14]
[114]    0.0    0.00    0.00     120         Meta_update [114]
                0.00    0.00       4/4           Server_info [187]
                0.00    0.00       4/5           Meta_send [168]
-----------------------------------------------
                0.00    0.00       1/119         Options_parse_expand [235]
                0.00    0.00       5/119         Option_get_value [169]
                0.00    0.00     113/119         Options_parse [233]
[115]    0.0    0.00    0.00     119         Get_hash_node_by_name [115]
                0.00    0.00     119/376         Option_hash_string [102]
-----------------------------------------------
                0.00    0.00       1/114         Options_parse_expand [235]
                0.00    0.00     113/114         Options_parse [233]
[116]    0.0    0.00    0.00     114         Option_parse_node [116]
                0.00    0.00      41/41          Convert_string_to_bool [144]
                0.00    0.00      26/26          Convert_string_to_float [147]
                0.00    0.00      25/26          Convert_string_to_int [148]
                0.00    0.00       2/2           Convert_string_to_list [195]
-----------------------------------------------
                0.00    0.00     113/113         Init_options [224]
[117]    0.0    0.00    0.00     113         Option_add_desc [117]
                0.00    0.00     145/210         Option_allocate_node [104]
                0.00    0.00     145/145         Option_add_node [108]
                0.00    0.00     113/178         Option_allocate_value [107]
-----------------------------------------------
                0.00    0.00      11/112         Parser [238]
                0.00    0.00     101/112         parseLine [119]
[118]    0.0    0.00    0.00     112         Option_set_value [118]
                0.00    0.00     112/376         Option_hash_string [102]
                0.00    0.00      65/178         Option_allocate_value [107]
                0.00    0.00      65/210         Option_allocate_node [104]
                0.00    0.00      47/47          Option_change_node [143]
-----------------------------------------------
                0.00    0.00     103/103         parseOpenFile [272]
[119]    0.0    0.00    0.00     103         parseLine [119]
                0.00    0.00     101/101         skipspace [120]
                0.00    0.00     101/112         Option_set_value [118]
                0.00    0.00       1/1           getMultilineValue [266]
-----------------------------------------------
                0.00    0.00     101/101         parseLine [119]
[120]    0.0    0.00    0.00     101         skipspace [120]
-----------------------------------------------
                0.00    0.00       1/93          Delete_shot [36]
                0.00    0.00       9/93          Handle_keyboard [96]
                0.00    0.00      83/93          Player_death_reset [123]
[121]    0.0    0.00    0.00      93         Detach_ball [121]
-----------------------------------------------
                0.00    0.00       5/88          Init_player [167]
                0.00    0.00      83/88          Player_death_reset [123]
[122]    0.0    0.00    0.00      88         Player_init_fuel [122]
-----------------------------------------------
                0.00    0.00      20/83          Reset_all_players [27]
                0.00    0.00      63/83          Update_objects [13]
[123]    0.0    0.00    0.00      83         Player_death_reset [123]
                0.00    0.00      83/93          Detach_ball [121]
                0.00    0.00      83/88          Player_init_fuel [122]
                0.00    0.00      63/63          Rank_add_death [136]
                0.00    0.00      30/30          Player_lock_closest [146]
                0.00    0.00      30/30          Player_lock_allowed [145]
-----------------------------------------------
                0.00    0.00       1/82          Handle_login [219]
                0.00    0.00       4/82          Robot_create [182]
                0.00    0.00      77/82          Update_objects [13]
[124]    0.0    0.00    0.00      82         Go_home [124]
                0.00    0.00      82/82          Player_position_init_pixels [125]
                0.00    0.00      69/69          Robot_go_home [133]
-----------------------------------------------
                0.00    0.00      82/82          Go_home [124]
[125]    0.0    0.00    0.00      82         Player_position_init_pixels [125]
                0.00    0.00      82/15258       Player_position_set_clicks [48]
-----------------------------------------------
                0.00    0.00      78/78          Robot_war_on_player [127]
[126]    0.0    0.00    0.00      78         Robot_default_war_on_player [126]
                0.00    0.00      78/44318       Robot_default_get_data [37]
-----------------------------------------------
                0.00    0.00       8/78          Server_info [187]
                0.00    0.00      10/78          Delete_player [166]
                0.00    0.00      60/78          Robot_war [138]
[127]    0.0    0.00    0.00      78         Robot_war_on_player [127]
                0.00    0.00      78/78          Robot_default_war_on_player [126]
-----------------------------------------------
                0.00    0.00       2/77          Handle_login [219]
                0.00    0.00       2/77          Player_crash [198]
                0.00    0.00       4/77          Give_best_player_bonus [176]
                0.00    0.00       4/77          Team_game_over [28]
                0.00    0.00       4/77          Robot_talks [135]
                0.00    0.00      61/77          PlayerObjectCollision [53]
[128]    0.0    0.00    0.00      77         Send_message [128]
-----------------------------------------------
                0.00    0.00       2/77          Handle_login [219]
                0.00    0.00       2/77          Player_crash [198]
                0.00    0.00       4/77          Give_best_player_bonus [176]
                0.00    0.00       4/77          Team_game_over [28]
                0.00    0.00       4/77          Robot_talks [135]
                0.00    0.00      61/77          PlayerObjectCollision [53]
[129]    0.0    0.00    0.00      77         Set_message [129]
-----------------------------------------------
                0.00    0.00      74/74          Grok_map [12]
[130]    0.0    0.00    0.00      74         Find_closest_team [130]
                0.00    0.00     592/37404       Wrap_length [38]
-----------------------------------------------
                0.00    0.00       2/70          Player_crash [198]
                0.00    0.00       4/70          Give_best_player_bonus [176]
                0.00    0.00       4/70          Give_individual_bonus [177]
                0.00    0.00      60/70          PlayerObjectCollision [53]
[131]    0.0    0.00    0.00      70         Rate [131]
-----------------------------------------------
                0.00    0.00      69/69          Robot_go_home [133]
[132]    0.0    0.00    0.00      69         Robot_default_go_home [132]
                0.00    0.00      69/44318       Robot_default_get_data [37]
-----------------------------------------------
                0.00    0.00      69/69          Go_home [124]
[133]    0.0    0.00    0.00      69         Robot_go_home [133]
                0.00    0.00      69/69          Robot_default_go_home [132]
-----------------------------------------------
                0.00    0.00       1/65          Player_crash [198]
                0.00    0.00       4/65          Give_best_player_bonus [176]
                0.00    0.00       9/65          PlayerObjectCollision [53]
                0.00    0.00      51/65          Score_players [141]
[134]    0.0    0.00    0.00      65         Send_score_object [134]
-----------------------------------------------
                0.00    0.00       4/64          Robot_create [182]
                0.00    0.00      60/64          Robot_war [138]
[135]    0.0    0.00    0.00      64         Robot_talks [135]
                0.00    0.00       4/77          Send_message [128]
                0.00    0.00       4/77          Set_message [129]
-----------------------------------------------
                0.00    0.00      63/63          Player_death_reset [123]
[136]    0.0    0.00    0.00      63         Rank_add_death [136]
-----------------------------------------------
                0.00    0.00      62/62          Frame_ships [79]
[137]    0.0    0.00    0.00      62         Send_connector [137]
-----------------------------------------------
                0.00    0.00      61/61          PlayerObjectCollision [53]
[138]    0.0    0.00    0.00      61         Robot_war [138]
                0.00    0.00      60/64          Robot_talks [135]
                0.00    0.00      60/78          Robot_war_on_player [127]
                0.00    0.00      21/25          Robot_set_war [150]
                0.00    0.00      20/20          Send_war [152]
-----------------------------------------------
                0.00    0.00       4/61          Reset_all_players [27]
                0.00    0.00      57/61          Update_objects [13]
[139]    0.0    0.00    0.00      61         Update_score_table [139]
-----------------------------------------------
                0.00    0.00      60/60          PlayerObjectCollision [53]
[140]    0.0    0.00    0.00      60         Rank_add_kill [140]
-----------------------------------------------
                0.00    0.00      60/60          PlayerObjectCollision [53]
[141]    0.0    0.00    0.00      60         Score_players [141]
                0.00    0.00      60/131         SCORE [110]
                0.00    0.00      51/65          Send_score_object [134]
-----------------------------------------------
                0.00    0.00      24/48          Rank_write_webpage [180]
                0.00    0.00      24/48          Rank_write_rankfile [179]
[142]    0.0    0.00    0.00      48         encode [142]
-----------------------------------------------
                0.00    0.00      47/47          Option_set_value [118]
[143]    0.0    0.00    0.00      47         Option_change_node [143]
                0.00    0.00       1/1           Origin_name [236]
-----------------------------------------------
                0.00    0.00      41/41          Option_parse_node [116]
[144]    0.0    0.00    0.00      41         Convert_string_to_bool [144]
-----------------------------------------------
                0.00    0.00      30/30          Player_death_reset [123]
[145]    0.0    0.00    0.00      30         Player_lock_allowed [145]
-----------------------------------------------
                0.00    0.00      30/30          Player_death_reset [123]
[146]    0.0    0.00    0.00      30         Player_lock_closest [146]
                0.00    0.00      13/37404       Wrap_length [38]
-----------------------------------------------
                0.00    0.00      26/26          Option_parse_node [116]
[147]    0.0    0.00    0.00      26         Convert_string_to_float [147]
-----------------------------------------------
                0.00    0.00       1/26          Options_parse_FPS [234]
                0.00    0.00      25/26          Option_parse_node [116]
[148]    0.0    0.00    0.00      26         Convert_string_to_int [148]
-----------------------------------------------
                0.00    0.00      25/25          Robot_set_war [150]
[149]    0.0    0.00    0.00      25         Robot_default_set_war [149]
                0.00    0.00      25/44318       Robot_default_get_data [37]
-----------------------------------------------
                0.00    0.00       4/25          Robot_reset_war [186]
                0.00    0.00      21/25          Robot_war [138]
[150]    0.0    0.00    0.00      25         Robot_set_war [150]
                0.00    0.00      25/25          Robot_default_set_war [149]
-----------------------------------------------
                0.00    0.00      20/20          Reset_all_players [27]
[151]    0.0    0.00    0.00      20         Rank_add_round [151]
-----------------------------------------------
                0.00    0.00      20/20          Robot_war [138]
[152]    0.0    0.00    0.00      20         Send_war [152]
-----------------------------------------------
                0.00    0.00       1/19          Destroy_connection [211]
                0.00    0.00       4/19          Robot_create [182]
                0.00    0.00       4/19          End_game [212]
                0.00    0.00       5/19          request_ID [173]
                0.00    0.00       5/19          Init_player [167]
[153]    0.0    0.00    0.00      19         init_ID [153]
-----------------------------------------------
                0.00    0.00       5/16          Init_default_options [222]
                0.00    0.00      11/16          Parser [238]
[154]    0.0    0.00    0.00      16         Find_option_by_name [154]
-----------------------------------------------
                0.00    0.00       4/14          Robot_create [182]
                0.00    0.00       5/14          request_ID [173]
                0.00    0.00       5/14          Init_player [167]
[155]    0.0    0.00    0.00      14         peek_ID [155]
-----------------------------------------------
                0.00    0.00      11/11          Parser [238]
[156]    0.0    0.00    0.00      11         Parse_check_info_request [156]
-----------------------------------------------
                0.00    0.00       1/11          Meta_init [228]
                0.00    0.00       1/11          Init_setup [226]
                0.00    0.00       1/11          Destroy_connection [211]
                0.00    0.00       1/11          Handle_listening [218]
                0.00    0.00       1/11          Handle_login [219]
                0.00    0.00       1/11          Rank_init_saved_scores [244]
                0.00    0.00       1/11          main [1]
                0.00    0.00       4/11          Robot_create [182]
[157]    0.0    0.00    0.00      11         showtime [157]
-----------------------------------------------
                0.00    0.00       1/8           Destroy_connection [211]
